fold,model,n_train,n_val,train_start,train_end,val_start,val_end,y_mean,y_std,MAE,RMSE,R2,sMAPE,bias
3,XGBoost,20862,2981,2014-12-31T23:00:00+00:00,2017-05-19T04:00:00+00:00,2017-05-19T05:00:00+00:00,2017-09-20T09:00:00+00:00,50.48821200939282,7.976557643809881,4.296140164845904,5.688509752078824,0.49141213006143347,8.429855920310967,0.03052779073884785
4,Naive Lag-24,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,8.074178829055528,11.692477275070882,0.25645740911551795,19.1680824501424,-0.03266901526589493
4,Ridge_a0.01,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.323933005510985,6.911863944587993,0.7401736796468972,12.448571875329126,-1.222908299878738
4,Ridge_a0.1,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.3378937710261365,6.93560493909031,0.7383857019926905,12.493621114837067,-1.4099770351699048
4,Ridge_a1.0,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.40818623559254,7.039157440406916,0.7305152838339044,12.708859462657907,-1.767224741028625
4,Ridge_a10.0,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.449249317720249,7.097642902382864,0.7260186054094275,12.809221574867108,-1.8943649052229674
4,Ridge_a100.0,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.5039055811639495,7.1721864053213125,0.720233365722502,12.922842366893885,-2.0101542341894225
4,ElasticNet_a0.001_l1_0.1,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.455722578161983,7.109874479816309,0.7250734712792544,12.820492725424673,-1.885489104378841
4,ElasticNet_a0.001_l1_0.5,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.450221626899986,7.103259437827037,0.7255848177168029,12.809131128354242,-1.8776488275357301
4,ElasticNet_a0.001_l1_0.9,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.444914824371927,7.096883175373821,0.7260772558453911,12.798502435479108,-1.87070176791693
4,ElasticNet_a0.01_l1_0.1,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.5566895842480335,7.243618943039085,0.7146328532324917,13.031099512039287,-2.1261502405099266
4,ElasticNet_a0.01_l1_0.5,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.502258502787156,7.177988621562673,0.71978052665241,12.918288006509624,-2.0491426309594845
4,ElasticNet_a0.01_l1_0.9,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.459346050984283,7.124976275025579,0.7239043103973717,12.83795868380206,-1.9955356143367957
4,ElasticNet_a0.1_l1_0.1,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.055368142367929,7.832418001929548,0.6663550965460041,14.080540678147981,-2.9887716864176412
4,ElasticNet_a0.1_l1_0.5,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.922811962010587,7.663549295894088,0.6805869232931292,13.85574896014043,-2.9634548910970446
4,ElasticNet_a0.1_l1_0.9,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,5.753873656322231,7.463368286944586,0.6970558803052236,13.547821947674596,-2.9962049146379726
4,ElasticNet_a1.0_l1_0.1,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,7.106044343625594,9.102490629074342,0.5493770956047581,16.141262194856697,-3.859202220472654
4,ElasticNet_a1.0_l1_0.5,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,7.106372968074232,9.014429361207979,0.5580539454447089,16.122229749389355,-4.192285843429712
4,ElasticNet_a1.0_l1_0.9,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.940386311578514,8.730367493804303,0.5854682195605518,15.801010866477172,-4.261753992921292
4,HistGradientBoosting,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.409879844196135,8.363816253322701,0.6195463564328422,15.019760437850652,-4.022987943909068
4,RandomForest,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.81133440516286,8.891925538065058,0.5699841972934278,15.957696232780641,-4.038633321261784
4,LightGBM,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.310346085346726,8.268435135684557,0.6281742788043714,14.77107962561294,-3.897876702077782
4,XGBoost,23843,5961,2014-12-31T23:00:00+00:00,2017-09-20T09:00:00+00:00,2017-09-20T10:00:00+00:00,2018-05-26T18:00:00+00:00,52.81512330145949,13.559810158109443,6.342046752255188,8.28300130505873,0.6268630640495645,14.797795354261234,-3.987322611681588
